sampling_method,profile,aux_var,partitioning,budget,run_id,theta_hat,theta_true,failures_obs,execution_time
SSRS,P0,ODDRISK,ODD,50,7,0.2397653721682847,0.1116504854368931,12,0.0010851569999914
SSRS,P0,ODDRISK,ODD,50,8,0.0770631067961164,0.1116504854368931,4,0.0010590349999972
SSRS,P0,ODDRISK,ODD,50,9,0.1200849514563106,0.1116504854368931,6,0.0011363650000077
SSRS,P0,ODDRISK,ODD,50,10,0.0928398058252427,0.1116504854368931,5,0.0011390089999991
SSRS,P0,ODDRISK,ODD,50,11,0.1149069579288025,0.1116504854368931,6,0.0010548430000056
SSRS,P0,ODDRISK,ODD,50,12,0.1116909385113268,0.1116504854368931,6,0.0010687620000027
SSRS,P0,ODDRISK,ODD,50,13,0.1321197411003236,0.1116504854368931,7,0.0011663709999965
SSRS,P0,ODDRISK,ODD,50,14,0.1140169902912621,0.1116504854368931,6,0.0011059340000088
SSRS,P0,ODDRISK,ODD,50,15,0.1451051779935274,0.1116504854368931,8,0.0010869660000025
SSRS,P0,ODDRISK,ODD,50,16,0.0924757281553397,0.1116504854368931,5,0.0011940199999997
SSRS,P0,ODDRISK,ODD,50,17,0.1278317152103559,0.1116504854368931,7,0.0011235690000006
SSRS,P0,ODDRISK,ODD,50,18,0.1153721682847896,0.1116504854368931,6,0.001107828000002
SSRS,P0,ODDRISK,ODD,50,19,0.1276294498381876,0.1116504854368931,6,0.0011624299999937
SSRS,P0,ODDRISK,ODD,50,20,0.0778317152103559,0.1116504854368931,4,0.0011258810000072
SSRS,P0,ODDRISK,ODD,50,21,0.1667677993527507,0.1116504854368931,9,0.0011226559999926
SSRS,P0,ODDRISK,ODD,50,22,0.1207524271844659,0.1116504854368931,6,0.001068957000001
SSRS,P0,ODDRISK,ODD,50,23,0.056128640776699,0.1116504854368931,3,0.0011467879999997
SSRS,P0,ODDRISK,ODD,50,24,0.1092637540453074,0.1116504854368931,6,0.0010528530000044
SSRS,P0,ODDRISK,ODD,50,25,0.1394619741100323,0.1116504854368931,7,0.0010256609999999
SSRS,P0,ODDRISK,ODD,50,26,0.1289441747572815,0.1116504854368931,6,0.0011800169999958
SSRS,P0,ODDRISK,ODD,50,27,0.1368527508090614,0.1116504854368931,7,0.0011353839999941
SSRS,P0,ODDRISK,ODD,50,28,0.1222491909385112,0.1116504854368931,6,0.0010787610000022
SSRS,P0,ODDRISK,ODD,50,29,0.018507281553398,0.1116504854368931,1,0.0011453400000078
SSRS,P0,ODDRISK,ODD,50,30,0.1315736245954692,0.1116504854368931,6,0.0011274160000027
SSRS,P0,ODDRISK,ODD,100,1,0.1117203151487131,0.1116504854368931,12,0.0010691699999938
SSRS,P0,ODDRISK,ODD,100,2,0.0887742280642765,0.1116504854368931,9,0.0011891730000002
SSRS,P0,ODDRISK,ODD,100,3,0.0610403182308521,0.1116504854368931,7,0.0011275700000084
SSRS,P0,ODDRISK,ODD,100,4,0.11125405406352,0.1116504854368931,11,0.0011578479999911
SSRS,P0,ODDRISK,ODD,100,5,0.1518834758822622,0.1116504854368931,15,0.0010698220000051
SSRS,P0,ODDRISK,ODD,100,6,0.1343734676865744,0.1116504854368931,14,0.0011996310000057
SSRS,P0,ODDRISK,ODD,100,7,0.0973237927121422,0.1116504854368931,10,0.0011649660000045
SSRS,P0,ODDRISK,ODD,100,8,0.1591553538155479,0.1116504854368931,16,0.001093479000005
SSRS,P0,ODDRISK,ODD,100,9,0.1169213809383711,0.1116504854368931,12,0.0010812360000045
SSRS,P0,ODDRISK,ODD,100,10,0.1353905735580492,0.1116504854368931,14,0.0010641419999899
SSRS,P0,ODDRISK,ODD,100,11,0.1283098845598845,0.1116504854368931,13,0.001121781000009
SSRS,P0,ODDRISK,ODD,100,12,0.1238268170610403,0.1116504854368931,13,0.0011215769999921
SSRS,P0,ODDRISK,ODD,100,13,0.113452004441082,0.1116504854368931,12,0.0010819580000003
SSRS,P0,ODDRISK,ODD,100,14,0.075050040978439,0.1116504854368931,8,0.0011030179999949
SSRS,P0,ODDRISK,ODD,100,15,0.1061516254780817,0.1116504854368931,11,0.0011884019999968
SSRS,P0,ODDRISK,ODD,100,16,0.1238773396236988,0.1116504854368931,13,0.0010832760000027
SSRS,P0,ODDRISK,ODD,100,17,0.1298754710769273,0.1116504854368931,14,0.0010807970000001
SSRS,P0,ODDRISK,ODD,100,18,0.1027377625071799,0.1116504854368931,10,0.0010968509999997
SSRS,P0,ODDRISK,ODD,100,19,0.1134381260594852,0.1116504854368931,12,0.0010833790000077
SSRS,P0,ODDRISK,ODD,100,20,0.118012650779641,0.1116504854368931,12,0.0010926580000045
SSRS,P0,ODDRISK,ODD,100,21,0.1222903882794659,0.1116504854368931,13,0.001124254000004
SSRS,P0,ODDRISK,ODD,100,22,0.1517326962411913,0.1116504854368931,15,0.00118952199999
SSRS,P0,ODDRISK,ODD,100,23,0.0870848744028355,0.1116504854368931,9,0.0011795260000013
SSRS,P0,ODDRISK,ODD,100,24,0.1202896247495761,0.1116504854368931,12,0.0011207709999894
SSRS,P0,ODDRISK,ODD,100,25,0.1057277875845836,0.1116504854368931,11,0.0010480989999877
SSRS,P0,ODDRISK,ODD,100,26,0.1341365720309894,0.1116504854368931,14,0.0010671139999942
SSRS,P0,ODDRISK,ODD,100,27,0.1091693197579119,0.1116504854368931,12,0.0012833050000011
SSRS,P0,ODDRISK,ODD,100,28,0.1199573316381568,0.1116504854368931,13,0.0013136930000001
SSRS,P0,ODDRISK,ODD,100,29,0.1107946227181663,0.1116504854368931,12,0.0010677420000035
SSRS,P0,ODDRISK,ODD,100,30,0.1315345287129267,0.1116504854368931,14,0.0011393179999998
SSRS,P0,ODDRISK,ODD,200,1,0.121778046228979,0.1116504854368931,25,0.0011537759999953
SSRS,P0,ODDRISK,ODD,200,2,0.0994175714855104,0.1116504854368931,22,0.001068594000003
SSRS,P0,ODDRISK,ODD,200,3,0.1130974039950456,0.1116504854368931,25,0.0011736750000039
SSRS,P0,ODDRISK,ODD,200,4,0.098205889991509,0.1116504854368931,22,0.0010762260000092
SSRS,P0,ODDRISK,ODD,200,5,0.1277006282570894,0.1116504854368931,27,0.0011095199999999
SSRS,P0,ODDRISK,ODD,200,6,0.1437397040074371,0.1116504854368931,30,0.0010547840000043
SSRS,P0,ODDRISK,ODD,200,7,0.1104093608450182,0.1116504854368931,23,0.0010857619999882
SSRS,P0,ODDRISK,ODD,200,8,0.1227448265495214,0.1116504854368931,26,0.0012352809999924
SSRS,P0,ODDRISK,ODD,200,9,0.1263065426073843,0.1116504854368931,26,0.0010456840000045
SSRS,P0,ODDRISK,ODD,200,10,0.1103592516297535,0.1116504854368931,24,0.0011780269999945
SSRS,P0,ODDRISK,ODD,200,11,0.1023972471106574,0.1116504854368931,22,0.0010982829999903
SSRS,P0,ODDRISK,ODD,200,12,0.131192576909839,0.1116504854368931,27,0.0011075050000073
SSRS,P0,ODDRISK,ODD,200,13,0.099893095847904,0.1116504854368931,21,0.0010480010000009
SSRS,P0,ODDRISK,ODD,200,14,0.1213313368111292,0.1116504854368931,25,0.0011412220000011
SSRS,P0,ODDRISK,ODD,200,15,0.1039638835554347,0.1116504854368931,22,0.0011673439999952
SSRS,P0,ODDRISK,ODD,200,16,0.1146033392963309,0.1116504854368931,23,0.0011250919999952
SSRS,P0,ODDRISK,ODD,200,17,0.1136072231132674,0.1116504854368931,24,0.0010625480000072
SSRS,P0,ODDRISK,ODD,200,18,0.0963946622113861,0.1116504854368931,21,0.001085584000009
SSRS,P0,ODDRISK,ODD,200,19,0.1027702311640196,0.1116504854368931,22,0.0012280660000101
SSRS,P0,ODDRISK,ODD,200,20,0.1014662715299087,0.1116504854368931,21,0.0010534670000055
SSRS,P0,ODDRISK,ODD,200,21,0.1336292440751628,0.1116504854368931,27,0.0011009210000025
SSRS,P0,ODDRISK,ODD,200,22,0.1529182323536758,0.1116504854368931,32,0.0011297700000056
SSRS,P0,ODDRISK,ODD,200,23,0.0758977352917583,0.1116504854368931,16,0.0010569330000009
SSRS,P0,ODDRISK,ODD,200,24,0.1145008456113657,0.1116504854368931,24,0.0011807740000051
SSRS,P0,ODDRISK,ODD,200,25,0.0967702659014921,0.1116504854368931,20,0.0010995099999888
SSRS,P0,ODDRISK,ODD,200,26,0.1245213431361331,0.1116504854368931,27,0.0011018019999937
SSRS,P0,ODDRISK,ODD,200,27,0.1021786056709811,0.1116504854368931,22,0.0010605060000017
SSRS,P0,ODDRISK,ODD,200,28,0.1102792627458125,0.1116504854368931,23,0.001065049999994
SSRS,P0,ODDRISK,ODD,200,29,0.0767790344133487,0.1116504854368931,16,0.0010972980000047
SSRS,P0,ODDRISK,ODD,200,30,0.1131179016300152,0.1116504854368931,25,0.0011385040000106
SSRS,P0,ODDRISK,ODD,300,1,0.0956997150004472,0.1116504854368931,29,0.0013939539999938
SSRS,P0,ODDRISK,ODD,300,2,0.1029097271593287,0.1116504854368931,33,0.0011399389999979
SSRS,P0,ODDRISK,ODD,300,3,0.1104103030385521,0.1116504854368931,35,0.0011117960000035
SSRS,P0,ODDRISK,ODD,300,4,0.118087104735506,0.1116504854368931,37,0.0010659960000083
SSRS,P0,ODDRISK,ODD,300,5,0.1210902097908253,0.1116504854368931,39,0.0011653370000033
SSRS,P0,ODDRISK,ODD,300,6,0.0985180518560163,0.1116504854368931,31,0.0011507060000042
SSRS,P0,ODDRISK,ODD,300,7,0.107559856400042,0.1116504854368931,34,0.0010768319999954
SSRS,P0,ODDRISK,ODD,300,8,0.0832344917301681,0.1116504854368931,27,0.0010534080000041
SSRS,P0,ODDRISK,ODD,300,9,0.1544322571722856,0.1116504854368931,49,0.0011565869999969
SSRS,P0,ODDRISK,ODD,300,10,0.1324609483938688,0.1116504854368931,42,0.0012397809999953
SSRS,P0,ODDRISK,ODD,300,11,0.0884257245044903,0.1116504854368931,28,0.001104865000002
SSRS,P0,ODDRISK,ODD,300,12,0.1024038379535224,0.1116504854368931,32,0.0011499440000051
SSRS,P0,ODDRISK,ODD,300,13,0.0959876618160477,0.1116504854368931,30,0.001118128999991
SSRS,P0,ODDRISK,ODD,300,14,0.1346156854908784,0.1116504854368931,42,0.0010596420000013
SSRS,P0,ODDRISK,ODD,300,15,0.1167930093840043,0.1116504854368931,37,0.0011192390000047
SSRS,P0,ODDRISK,ODD,300,16,0.1055737567801142,0.1116504854368931,32,0.0011411790000011
SSRS,P0,ODDRISK,ODD,300,17,0.1190841170096122,0.1116504854368931,38,0.0010460969999996
SSRS,P0,ODDRISK,ODD,300,18,0.08450884144348,0.1116504854368931,27,0.001029361999997
SSRS,P0,ODDRISK,ODD,300,19,0.1106017557141477,0.1116504854368931,35,0.0011174610000068
SSRS,P0,ODDRISK,ODD,300,20,0.0938595265772488,0.1116504854368931,29,0.0011335810000048
SSRS,P0,ODDRISK,ODD,300,21,0.1095235888626209,0.1116504854368931,34,0.0011871530000036
SSRS,P0,ODDRISK,ODD,300,22,0.1043249786934672,0.1116504854368931,33,0.0010560240000074
SSRS,P0,ODDRISK,ODD,300,23,0.1181844530760726,0.1116504854368931,37,0.0011159330000083
SSRS,P0,ODDRISK,ODD,300,24,0.1140526427740829,0.1116504854368931,37,0.0010523079999984
SSRS,P0,ODDRISK,ODD,300,25,0.1164270565993542,0.1116504854368931,37,0.0011848160000056
SSRS,P0,ODDRISK,ODD,300,26,0.1044986013381836,0.1116504854368931,32,0.0011595109999973
SSRS,P0,ODDRISK,ODD,300,27,0.094088417116712,0.1116504854368931,29,0.0011342029999923
SSRS,P0,ODDRISK,ODD,300,28,0.1245723600936313,0.1116504854368931,38,0.0010687399999937
SSRS,P0,ODDRISK,ODD,300,29,0.0935773724942503,0.1116504854368931,30,0.0010955290000111
SSRS,P0,ODDRISK,ODD,300,30,0.0900605739349267,0.1116504854368931,28,0.001162813999997
SSRS,P0,ODDRISK,ODD,400,1,0.1251370605094116,0.1116504854368931,53,0.0011739730000073
SSRS,P0,ODDRISK,ODD,400,2,0.1082166438663307,0.1116504854368931,45,0.0010718489999987
SSRS,P0,ODDRISK,ODD,400,3,0.1207567573327364,0.1116504854368931,51,0.0010668569999978
SSRS,P0,ODDRISK,ODD,400,4,0.1171022055515309,0.1116504854368931,49,0.001118894000001
SSRS,P0,ODDRISK,ODD,400,5,0.1139696011731333,0.1116504854368931,47,0.0013456589999947
SSRS,P0,ODDRISK,ODD,400,6,0.1140257236089807,0.1116504854368931,47,0.0015736829999895
SSRS,P0,ODDRISK,ODD,400,7,0.1155312682793484,0.1116504854368931,47,0.0012177880000052
SSRS,P0,ODDRISK,ODD,400,8,0.1056300719442005,0.1116504854368931,45,0.0011066369999923
SSRS,P0,ODDRISK,ODD,400,9,0.120392391468367,0.1116504854368931,50,0.001062669999996
SSRS,P0,ODDRISK,ODD,400,10,0.1061273840761026,0.1116504854368931,45,0.0012185369999997
SSRS,P0,ODDRISK,ODD,400,11,0.1048948674274127,0.1116504854368931,44,0.0011820480000039
SSRS,P0,ODDRISK,ODD,400,12,0.0943689759359754,0.1116504854368931,40,0.0010740150000003
SSRS,P0,ODDRISK,ODD,400,13,0.1121776493052804,0.1116504854368931,48,0.0011076410000043
SSRS,P0,ODDRISK,ODD,400,14,0.0896677015754206,0.1116504854368931,38,0.0010858500000097
SSRS,P0,ODDRISK,ODD,400,15,0.1264605309511149,0.1116504854368931,52,0.0010759649999982
SSRS,P0,ODDRISK,ODD,400,16,0.1308885559782144,0.1116504854368931,54,0.0010782979999959
SSRS,P0,ODDRISK,ODD,400,17,0.1131701786429101,0.1116504854368931,47,0.0012777929999998
SSRS,P0,ODDRISK,ODD,400,18,0.1199928462475532,0.1116504854368931,50,0.0010768989999974
SSRS,P0,ODDRISK,ODD,400,19,0.1068323078518105,0.1116504854368931,44,0.0010636760000011
SSRS,P0,ODDRISK,ODD,400,20,0.1232056649034698,0.1116504854368931,52,0.0011276599999945
SSRS,P0,ODDRISK,ODD,400,21,0.1139629654853175,0.1116504854368931,48,0.0010714000000007
SSRS,P0,ODDRISK,ODD,400,22,0.1018857351129252,0.1116504854368931,43,0.0011159390000017
SSRS,P0,ODDRISK,ODD,400,23,0.1183309930682432,0.1116504854368931,49,0.0010476790000097
SSRS,P0,ODDRISK,ODD,400,24,0.099952710390551,0.1116504854368931,41,0.0011659050000076
SSRS,P0,ODDRISK,ODD,400,25,0.1043090753654523,0.1116504854368931,44,0.0011030779999998
SSRS,P0,ODDRISK,ODD,400,26,0.1127337185444798,0.1116504854368931,47,0.0010625240000052
SSRS,P0,ODDRISK,ODD,400,27,0.1195975000924684,0.1116504854368931,49,0.0011757680000101
SSRS,P0,ODDRISK,ODD,400,28,0.1205465330071764,0.1116504854368931,50,0.0010703410000019
SSRS,P0,ODDRISK,ODD,400,29,0.1135814680163046,0.1116504854368931,47,0.001051567999994
SSRS,P0,ODDRISK,ODD,400,30,0.1131575154382403,0.1116504854368931,46,0.0010769020000083
SSRS,P0,ODDRISK,HDBSCAN,50,1,0.0866909385113268,0.1116504854368931,5,0.0024161340000006
SSRS,P0,ODDRISK,HDBSCAN,50,2,0.1032766990291261,0.1116504854368931,6,0.0006936249999967
SSRS,P0,ODDRISK,HDBSCAN,50,3,0.2180825242718446,0.1116504854368931,12,0.0005450109999998
SSRS,P0,ODDRISK,HDBSCAN,50,4,0.1467030744336569,0.1116504854368931,7,0.0006129110000046
SSRS,P0,ODDRISK,HDBSCAN,50,5,0.12334142394822,0.1116504854368931,7,0.0005662170000135
SSRS,P0,ODDRISK,HDBSCAN,50,6,0.189724919093851,0.1116504854368931,10,0.0005655129999979
SSRS,P0,ODDRISK,HDBSCAN,50,7,0.0779530744336569,0.1116504854368931,4,0.0005707690000065
SSRS,P0,ODDRISK,HDBSCAN,50,8,0.118507281553398,0.1116504854368931,6,0.0005234460000025
SSRS,P0,ODDRISK,HDBSCAN,50,9,0.0700647249190938,0.1116504854368931,4,0.0005567050000081
SSRS,P0,ODDRISK,HDBSCAN,50,10,0.1281148867313915,0.1116504854368931,7,0.0005049009999993
SSRS,P0,ODDRISK,HDBSCAN,50,11,0.1146440129449838,0.1116504854368931,6,0.0005533070000041
SSRS,P0,ODDRISK,HDBSCAN,50,12,0.0698624595469255,0.1116504854368931,4,0.0007207660000005
SSRS,P0,ODDRISK,HDBSCAN,50,13,0.0751415857605177,0.1116504854368931,4,0.0005337439999948
SSRS,P0,ODDRISK,HDBSCAN,50,14,0.1703276699029125,0.1116504854368931,9,0.0005682920000111
SSRS,P0,ODDRISK,HDBSCAN,50,15,0.171338996763754,0.1116504854368931,9,0.000513613999999
SSRS,P0,ODDRISK,HDBSCAN,50,16,0.148220064724919,0.1116504854368931,8,0.0005493479999927
SSRS,P0,ODDRISK,HDBSCAN,50,17,0.176759708737864,0.1116504854368931,9,0.0005154010000012
SSRS,P0,ODDRISK,HDBSCAN,50,18,0.1697815533980582,0.1116504854368931,10,0.0006507239999962
SSRS,P0,ODDRISK,HDBSCAN,50,19,0.1330906148867313,0.1116504854368931,7,0.0005873310000055
SSRS,P0,ODDRISK,HDBSCAN,50,20,0.1665453074433656,0.1116504854368931,9,0.0005030829999981
SSRS,P0,ODDRISK,HDBSCAN,50,21,0.1314320388349514,0.1116504854368931,7,0.0005785370000097
SSRS,P0,ODDRISK,HDBSCAN,50,22,0.191383495145631,0.1116504854368931,10,0.0005904140000012
SSRS,P0,ODDRISK,HDBSCAN,50,23,0.1065533980582524,0.1116504854368931,6,0.0005337380000014
SSRS,P0,ODDRISK,HDBSCAN,50,24,0.1032362459546925,0.1116504854368931,6,0.000557889999996
SSRS,P0,ODDRISK,HDBSCAN,50,25,0.1652103559870549,0.1116504854368931,8,0.0005957139999992
SSRS,P0,ODDRISK,HDBSCAN,50,26,0.2155137540453073,0.1116504854368931,12,0.0005648919999998
SSRS,P0,ODDRISK,HDBSCAN,50,27,0.1312297734627831,0.1116504854368931,7,0.0005246690000006
SSRS,P0,ODDRISK,HDBSCAN,50,28,0.0933252427184465,0.1116504854368931,5,0.0005654320000019
SSRS,P0,ODDRISK,HDBSCAN,50,29,0.1067961165048543,0.1116504854368931,6,0.0005513149999956
SSRS,P0,ODDRISK,HDBSCAN,50,30,0.0535194174757281,0.1116504854368931,3,0.0006543240000098
SSRS,P0,ODDRISK,HDBSCAN,100,1,0.1270149921545552,0.1116504854368931,13,0.0007654190000039
SSRS,P0,ODDRISK,HDBSCAN,100,2,0.1213659654800431,0.1116504854368931,13,0.0007211490000003
SSRS,P0,ODDRISK,HDBSCAN,100,3,0.1440481881926056,0.1116504854368931,15,0.0005340670000038
SSRS,P0,ODDRISK,HDBSCAN,100,4,0.1639924732764538,0.1116504854368931,17,0.0005702969999958
SSRS,P0,ODDRISK,HDBSCAN,100,5,0.1204612876336176,0.1116504854368931,13,0.0005575960000072
SSRS,P0,ODDRISK,HDBSCAN,100,6,0.1117169878395606,0.1116504854368931,11,0.0005301650000006
SSRS,P0,ODDRISK,HDBSCAN,100,7,0.1065141708345591,0.1116504854368931,11,0.0006061010000024
SSRS,P0,ODDRISK,HDBSCAN,100,8,0.1202988624105128,0.1116504854368931,13,0.0006294810000042
SSRS,P0,ODDRISK,HDBSCAN,100,9,0.0940058963420613,0.1116504854368931,10,0.0005600180000016
SSRS,P0,ODDRISK,HDBSCAN,100,10,0.0863103118564283,0.1116504854368931,9,0.0005880249999989
SSRS,P0,ODDRISK,HDBSCAN,100,11,0.0714998896734333,0.1116504854368931,7,0.0005192069999964
SSRS,P0,ODDRISK,HDBSCAN,100,12,0.1352793713837402,0.1116504854368931,13,0.0006297589999917
SSRS,P0,ODDRISK,HDBSCAN,100,13,0.0970910561929979,0.1116504854368931,10,0.0005108440000043
SSRS,P0,ODDRISK,HDBSCAN,100,14,0.0753153501029714,0.1116504854368931,8,0.0006318899999939
SSRS,P0,ODDRISK,HDBSCAN,100,15,0.052923654015887,0.1116504854368931,6,0.0006411789999987
SSRS,P0,ODDRISK,HDBSCAN,100,16,0.1006337648327939,0.1116504854368931,11,0.0005208249999952
SSRS,P0,ODDRISK,HDBSCAN,100,17,0.149967514955379,0.1116504854368931,16,0.0005550049999953
SSRS,P0,ODDRISK,HDBSCAN,100,18,0.0967533343140139,0.1116504854368931,10,0.0009981030000005
SSRS,P0,ODDRISK,HDBSCAN,100,19,0.1054197925860547,0.1116504854368931,11,0.000596926
SSRS,P0,ODDRISK,HDBSCAN,100,20,0.1354984922035892,0.1116504854368931,14,0.0005900849999989
SSRS,P0,ODDRISK,HDBSCAN,100,21,0.0496414386584289,0.1116504854368931,5,0.0006800689999977
SSRS,P0,ODDRISK,HDBSCAN,100,22,0.1155569652839069,0.1116504854368931,12,0.0005793890000092
SSRS,P0,ODDRISK,HDBSCAN,100,23,0.084280303030303,0.1116504854368931,9,0.0006242510000049
SSRS,P0,ODDRISK,HDBSCAN,100,24,0.0903877978817299,0.1116504854368931,9,0.0005773509999897
SSRS,P0,ODDRISK,HDBSCAN,100,25,0.1269006815730116,0.1116504854368931,13,0.0005126799999999
SSRS,P0,ODDRISK,HDBSCAN,100,26,0.0889538589781308,0.1116504854368931,9,0.0006136659999924
SSRS,P0,ODDRISK,HDBSCAN,100,27,0.0997704594488574,0.1116504854368931,10,0.000660437999997
SSRS,P0,ODDRISK,HDBSCAN,100,28,0.123065913994312,0.1116504854368931,13,0.0005358519999987
SSRS,P0,ODDRISK,HDBSCAN,100,29,0.127734260076493,0.1116504854368931,13,0.0006357890000003
SSRS,P0,ODDRISK,HDBSCAN,100,30,0.0692780352064332,0.1116504854368931,7,0.0005235969999972
SSRS,P0,ODDRISK,HDBSCAN,200,1,0.1323490783193117,0.1116504854368931,28,0.0006083109999934
SSRS,P0,ODDRISK,HDBSCAN,200,2,0.0797796202533867,0.1116504854368931,17,0.0005885729999874
SSRS,P0,ODDRISK,HDBSCAN,200,3,0.1019436691008639,0.1116504854368931,20,0.000627725000001
SSRS,P0,ODDRISK,HDBSCAN,200,4,0.1233940596259872,0.1116504854368931,25,0.0006003310000011
SSRS,P0,ODDRISK,HDBSCAN,200,5,0.139107976913229,0.1116504854368931,27,0.000573452999987
SSRS,P0,ODDRISK,HDBSCAN,200,6,0.1183675138603802,0.1116504854368931,25,0.0005147029999932
SSRS,P0,ODDRISK,HDBSCAN,200,7,0.1276290199901356,0.1116504854368931,27,0.0005489140000065
SSRS,P0,ODDRISK,HDBSCAN,200,8,0.0844806382114582,0.1116504854368931,17,0.0005077250000056
SSRS,P0,ODDRISK,HDBSCAN,200,9,0.1013991440238553,0.1116504854368931,21,0.0007467279999957
SSRS,P0,ODDRISK,HDBSCAN,200,10,0.1152268748579355,0.1116504854368931,24,0.0006595540000091
SSRS,P0,ODDRISK,HDBSCAN,200,11,0.1283405274221407,0.1116504854368931,26,0.0005300649999924
SSRS,P0,ODDRISK,HDBSCAN,200,12,0.0653084489626243,0.1116504854368931,14,0.0005485310000068
SSRS,P0,ODDRISK,HDBSCAN,200,13,0.1435317841299319,0.1116504854368931,29,0.0005083239999947
SSRS,P0,ODDRISK,HDBSCAN,200,14,0.1226470810667222,0.1116504854368931,26,0.0005310740000084
SSRS,P0,ODDRISK,HDBSCAN,200,15,0.072014043922953,0.1116504854368931,15,0.0005739350000055
SSRS,P0,ODDRISK,HDBSCAN,200,16,0.1006775628016089,0.1116504854368931,21,0.000585756999996
SSRS,P0,ODDRISK,HDBSCAN,200,17,0.0833493787938256,0.1116504854368931,18,0.0006226710000021
SSRS,P0,ODDRISK,HDBSCAN,200,18,0.1501284947009651,0.1116504854368931,31,0.0005167500000027
SSRS,P0,ODDRISK,HDBSCAN,200,19,0.0881415022627399,0.1116504854368931,18,0.000612538999988
SSRS,P0,ODDRISK,HDBSCAN,200,20,0.0729352000480822,0.1116504854368931,15,0.0005795710000029
SSRS,P0,ODDRISK,HDBSCAN,200,21,0.1256434520073016,0.1116504854368931,27,0.0005131000000062
SSRS,P0,ODDRISK,HDBSCAN,200,22,0.1156309039753707,0.1116504854368931,24,0.0005639449999961
SSRS,P0,ODDRISK,HDBSCAN,200,23,0.0929985517635333,0.1116504854368931,20,0.0005287569999978
SSRS,P0,ODDRISK,HDBSCAN,200,24,0.1093859246171197,0.1116504854368931,23,0.0005296030000039
SSRS,P0,ODDRISK,HDBSCAN,200,25,0.1169344788340046,0.1116504854368931,25,0.0005600439999966
SSRS,P0,ODDRISK,HDBSCAN,200,26,0.1264139946552709,0.1116504854368931,27,0.0005313959999995
SSRS,P0,ODDRISK,HDBSCAN,200,27,0.1094786067875162,0.1116504854368931,23,0.0005780569999984
SSRS,P0,ODDRISK,HDBSCAN,200,28,0.1216164762220333,0.1116504854368931,25,0.0005217890000039
SSRS,P0,ODDRISK,HDBSCAN,200,29,0.0963039438514224,0.1116504854368931,20,0.0006299120000079
SSRS,P0,ODDRISK,HDBSCAN,200,30,0.1133382025464614,0.1116504854368931,24,0.0005789609999879
SSRS,P0,ODDRISK,HDBSCAN,300,1,0.1236228064115576,0.1116504854368931,39,0.0005144480000041
SSRS,P0,ODDRISK,HDBSCAN,300,2,0.1219036382378511,0.1116504854368931,38,0.000635146999997
SSRS,P0,ODDRISK,HDBSCAN,300,3,0.1037536682100379,0.1116504854368931,32,0.0005569589999936
SSRS,P0,ODDRISK,HDBSCAN,300,4,0.1003998710432964,0.1116504854368931,32,0.0005305689999914
SSRS,P0,ODDRISK,HDBSCAN,300,5,0.1249270023585685,0.1116504854368931,38,0.0005644630000034
SSRS,P0,ODDRISK,HDBSCAN,300,6,0.1186697863449079,0.1116504854368931,38,0.0005965440000039
SSRS,P0,ODDRISK,HDBSCAN,300,7,0.1121731703133955,0.1116504854368931,35,0.0005779509999968
SSRS,P0,ODDRISK,HDBSCAN,300,8,0.1131549970222945,0.1116504854368931,35,0.0005128370000022
SSRS,P0,ODDRISK,HDBSCAN,300,9,0.1194524491917606,0.1116504854368931,38,0.0006273959999987
SSRS,P0,ODDRISK,HDBSCAN,300,10,0.1003732986534439,0.1116504854368931,32,0.0005778399999911
SSRS,P0,ODDRISK,HDBSCAN,300,11,0.1278423583844131,0.1116504854368931,39,0.0005077910000039
SSRS,P0,ODDRISK,HDBSCAN,300,12,0.1295476341987694,0.1116504854368931,40,0.0006667410000034
SSRS,P0,ODDRISK,HDBSCAN,300,13,0.1170854075703521,0.1116504854368931,36,0.000585842999996
SSRS,P0,ODDRISK,HDBSCAN,300,14,0.1007097462183718,0.1116504854368931,32,0.0005239709999926
SSRS,P0,ODDRISK,HDBSCAN,300,15,0.1164530348057494,0.1116504854368931,37,0.0005681260000045
SSRS,P0,ODDRISK,HDBSCAN,300,16,0.1049886431494478,0.1116504854368931,34,0.0005073989999999
SSRS,P0,ODDRISK,HDBSCAN,300,17,0.1139831035639342,0.1116504854368931,37,0.0005502759999984
SSRS,P0,ODDRISK,HDBSCAN,300,18,0.1102013787291165,0.1116504854368931,35,0.0005139790000043
SSRS,P0,ODDRISK,HDBSCAN,300,19,0.1178437546204733,0.1116504854368931,37,0.0006089070000001
SSRS,P0,ODDRISK,HDBSCAN,300,20,0.1061534512828846,0.1116504854368931,33,0.0006336299999958
SSRS,P0,ODDRISK,HDBSCAN,300,21,0.123878936444367,0.1116504854368931,39,0.0005194440000053
SSRS,P0,ODDRISK,HDBSCAN,300,22,0.0954074885577081,0.1116504854368931,30,0.0005686920000016
SSRS,P0,ODDRISK,HDBSCAN,300,23,0.0877775806091645,0.1116504854368931,27,0.0005115170000067
SSRS,P0,ODDRISK,HDBSCAN,300,24,0.1119733490647647,0.1116504854368931,35,0.0005514940000068
SSRS,P0,ODDRISK,HDBSCAN,300,25,0.1240797527716824,0.1116504854368931,38,0.0005038059999975
SSRS,P0,ODDRISK,HDBSCAN,300,26,0.1108318072776313,0.1116504854368931,34,0.0005927870000022
